deviceCPUCyles,deviceCost,lbExecTime,lbFailureProb,serviceCost,serviceFailureProb,d1Services,d2Services,d3Services,scenario,policy,model,cost,executionTime,probSuccessfulExecution,policy_config
150,24,34,44,3,39,6,1,3,500,304,archexploration,102,50,53,6_1_3
146,13,28,45,2,15,6,1,3,501,304,archexploration,59,49,55,6_1_3
133,12,23,42,4,34,6,1,3,502,304,archexploration,76,38,56,6_1_3
135,19,22,38,5,47,6,1,3,503,304,archexploration,107,34,56,6_1_3
142,25,26,10,4,33,6,1,3,504,304,archexploration,115,42,87,6_1_3
146,40,21,49,3,11,6,1,3,505,304,archexploration,150,43,51,6_1_3
126,10,34,15,3,43,6,1,3,506,304,archexploration,60,46,79,6_1_3
132,15,15,35,1,37,6,1,3,507,304,archexploration,55,29,62,6_1_3
130,7,42,29,1,10,6,1,3,508,304,archexploration,31,62,71,6_1_3
112,19,19,46,4,14,6,1,3,509,304,archexploration,97,36,54,6_1_3
135,12,38,24,2,27,6,1,3,510,304,archexploration,56,55,75,6_1_3
138,39,46,50,2,28,6,1,3,511,304,archexploration,137,63,49,6_1_3
128,22,23,39,4,43,6,1,3,512,304,archexploration,106,36,57,6_1_3
109,14,13,18,2,44,6,1,3,513,304,archexploration,62,24,76,6_1_3
101,35,42,35,4,21,6,1,3,514,304,archexploration,145,56,65,6_1_3
150,33,26,18,4,39,6,1,3,515,304,archexploration,139,42,78,6_1_3
114,32,12,36,3,26,6,1,3,516,304,archexploration,126,27,63,6_1_3
150,0,21,50,5,29,6,1,3,517,304,archexploration,50,39,49,6_1_3
117,24,46,14,2,43,6,1,3,518,304,archexploration,92,58,80,6_1_3
102,2,16,25,4,15,6,1,3,519,304,archexploration,46,31,75,6_1_3
114,11,49,24,2,44,6,1,3,520,304,archexploration,53,60,70,6_1_3
139,39,35,10,5,37,6,1,3,521,304,archexploration,167,50,86,6_1_3
143,13,28,31,5,36,6,1,3,522,304,archexploration,89,44,66,6_1_3
105,14,33,38,4,47,6,1,3,523,304,archexploration,82,43,56,6_1_3
123,9,35,11,3,11,6,1,3,524,304,archexploration,57,54,89,6_1_3
133,20,38,28,4,42,6,1,3,525,304,archexploration,100,51,67,6_1_3
150,5,50,14,5,44,6,1,3,526,304,archexploration,65,64,79,6_1_3
140,5,29,13,5,33,6,1,3,527,304,archexploration,65,45,84,6_1_3
118,18,13,44,5,28,6,1,3,528,304,archexploration,104,28,55,6_1_3
110,18,23,36,4,27,6,1,3,529,304,archexploration,94,37,63,6_1_3
134,38,31,37,4,11,6,1,3,530,304,archexploration,154,51,63,6_1_3
114,22,46,14,5,12,6,1,3,531,304,archexploration,116,63,86,6_1_3
101,30,33,50,3,31,6,1,3,532,304,archexploration,120,45,49,6_1_3
103,39,42,43,3,39,6,1,3,533,304,archexploration,147,53,54,6_1_3
129,33,26,46,4,45,6,1,3,534,304,archexploration,139,38,50,6_1_3
142,29,49,17,4,42,6,1,3,535,304,archexploration,127,63,77,6_1_3
117,29,37,40,4,20,6,1,3,536,304,archexploration,127,53,60,6_1_3
108,25,34,21,4,14,6,1,3,537,304,archexploration,115,50,79,6_1_3
117,19,32,49,1,14,6,1,3,538,304,archexploration,67,49,51,6_1_3
115,9,31,25,2,22,6,1,3,539,304,archexploration,47,46,75,6_1_3
127,28,34,17,4,14,6,1,3,540,304,archexploration,124,53,83,6_1_3
147,34,36,29,2,45,6,1,3,541,304,archexploration,122,50,65,6_1_3
138,16,35,44,5,19,6,1,3,542,304,archexploration,98,54,56,6_1_3
137,13,11,19,3,48,6,1,3,543,304,archexploration,69,23,73,6_1_3
110,30,46,22,4,12,6,1,3,544,304,archexploration,130,63,78,6_1_3
107,38,33,28,5,29,6,1,3,545,304,archexploration,164,46,71,6_1_3
105,1,36,33,1,38,6,1,3,546,304,archexploration,13,47,64,6_1_3
139,8,30,27,5,43,6,1,3,547,304,archexploration,74,44,68,6_1_3
126,4,10,17,3,23,6,1,3,548,304,archexploration,42,27,82,6_1_3
139,10,35,44,1,43,6,1,3,549,304,archexploration,40,49,52,6_1_3
125,16,18,17,2,49,6,1,3,550,304,archexploration,68,29,74,6_1_3
121,37,47,20,4,29,6,1,3,551,304,archexploration,151,62,79,6_1_3
103,23,35,10,3,41,6,1,3,552,304,archexploration,99,46,84,6_1_3
102,19,23,46,5,33,6,1,3,553,304,archexploration,107,35,53,6_1_3
131,22,14,12,4,48,6,1,3,554,304,archexploration,106,26,79,6_1_3
130,24,14,30,2,42,6,1,3,555,304,archexploration,92,27,65,6_1_3
124,19,38,22,5,38,6,1,3,556,304,archexploration,107,51,74,6_1_3
138,6,50,27,4,18,6,1,3,557,304,archexploration,58,69,73,6_1_3
125,1,32,33,5,17,6,1,3,558,304,archexploration,53,50,67,6_1_3
113,7,16,13,2,27,6,1,3,559,304,archexploration,41,30,86,6_1_3
117,21,31,33,2,20,6,1,3,560,304,archexploration,83,47,67,6_1_3
136,15,13,25,2,23,6,1,3,561,304,archexploration,65,31,75,6_1_3
128,14,15,36,2,27,6,1,3,562,304,archexploration,62,31,63,6_1_3
127,0,11,48,1,39,6,1,3,563,304,archexploration,10,24,49,6_1_3
126,23,19,12,1,26,6,1,3,564,304,archexploration,79,35,87,6_1_3
143,25,19,18,3,28,6,1,3,565,304,archexploration,105,37,81,6_1_3
136,12,14,38,5,38,6,1,3,566,304,archexploration,86,29,59,6_1_3
104,5,34,16,4,26,6,1,3,567,304,archexploration,55,47,83,6_1_3
123,22,18,24,5,47,6,1,3,568,304,archexploration,116,29,69,6_1_3
113,13,31,50,3,21,6,1,3,569,304,archexploration,69,46,50,6_1_3
141,17,48,46,5,45,6,1,3,570,304,archexploration,101,61,50,6_1_3
115,32,15,49,1,34,6,1,3,571,304,archexploration,106,28,49,6_1_3
146,0,31,18,2,29,6,1,3,572,304,archexploration,20,49,81,6_1_3
104,14,18,48,3,20,6,1,3,573,304,archexploration,72,32,52,6_1_3
131,32,45,18,5,10,6,1,3,574,304,archexploration,146,65,82,6_1_3
100,18,36,38,2,32,6,1,3,575,304,archexploration,74,48,60,6_1_3
116,31,36,40,1,19,6,1,3,576,304,archexploration,103,52,60,6_1_3
149,11,28,30,5,46,6,1,3,577,304,archexploration,83,42,64,6_1_3
104,30,33,31,1,15,6,1,3,578,304,archexploration,100,48,69,6_1_3
148,38,35,49,2,46,6,1,3,579,304,archexploration,134,49,47,6_1_3
150,19,40,41,2,31,6,1,3,580,304,archexploration,77,58,58,6_1_3
141,10,49,44,3,13,6,1,3,581,304,archexploration,60,70,56,6_1_3
141,25,19,46,5,38,6,1,3,582,304,archexploration,125,34,52,6_1_3
116,8,23,15,4,22,6,1,3,583,304,archexploration,64,39,85,6_1_3
104,8,21,23,3,24,6,1,3,584,304,archexploration,54,35,76,6_1_3
101,0,34,45,3,44,6,1,3,585,304,archexploration,30,44,51,6_1_3
107,24,43,15,1,37,6,1,3,586,304,archexploration,82,55,81,6_1_3
128,7,45,38,1,38,6,1,3,587,304,archexploration,31,59,59,6_1_3
113,3,33,21,2,16,6,1,3,588,304,archexploration,29,49,79,6_1_3
133,33,20,22,3,40,6,1,3,589,304,archexploration,129,34,74,6_1_3
102,29,36,38,2,47,6,1,3,590,304,archexploration,107,46,56,6_1_3
147,5,45,18,4,43,6,1,3,591,304,archexploration,55,59,76,6_1_3
147,22,29,46,3,22,6,1,3,592,304,archexploration,96,49,54,6_1_3
133,16,19,32,1,30,6,1,3,593,304,archexploration,58,35,67,6_1_3
119,9,22,15,1,39,6,1,3,594,304,archexploration,37,35,80,6_1_3
129,27,10,25,2,12,6,1,3,595,304,archexploration,101,29,75,6_1_3
103,35,22,35,4,27,6,1,3,596,304,archexploration,145,35,64,6_1_3
118,19,20,39,3,10,6,1,3,597,304,archexploration,87,38,61,6_1_3
119,27,43,23,3,10,6,1,3,598,304,archexploration,111,61,77,6_1_3
125,30,48,34,2,49,6,1,3,599,304,archexploration,110,59,59,6_1_3
149,30,39,47,3,18,6,1,3,600,304,archexploration,120,60,53,6_1_3
148,6,14,29,3,30,6,1,3,601,304,archexploration,48,32,70,6_1_3
103,16,13,37,4,49,6,1,3,602,304,archexploration,88,22,56,6_1_3
111,11,40,48,4,16,6,1,3,603,304,archexploration,73,56,52,6_1_3
130,19,18,18,3,17,6,1,3,604,304,archexploration,87,36,82,6_1_3
144,1,10,39,5,16,6,1,3,605,304,archexploration,53,31,61,6_1_3
109,39,17,48,5,50,6,1,3,606,304,archexploration,167,27,46,6_1_3
136,15,10,42,5,36,6,1,3,607,304,archexploration,95,25,56,6_1_3
143,31,46,29,5,36,6,1,3,608,304,archexploration,143,62,68,6_1_3
148,6,47,35,1,26,6,1,3,609,304,archexploration,28,66,64,6_1_3
108,26,26,32,3,12,6,1,3,610,304,archexploration,108,42,68,6_1_3
110,37,41,50,2,38,6,1,3,611,304,archexploration,131,53,48,6_1_3
113,34,28,22,5,10,6,1,3,612,304,archexploration,152,45,78,6_1_3
150,37,35,49,2,31,6,1,3,613,304,archexploration,131,53,50,6_1_3
112,38,36,16,4,10,6,1,3,614,304,archexploration,154,53,84,6_1_3
143,24,42,27,4,50,6,1,3,615,304,archexploration,112,54,64,6_1_3
101,24,19,19,1,46,6,1,3,616,304,archexploration,82,29,74,6_1_3
144,16,47,26,4,48,6,1,3,617,304,archexploration,88,60,66,6_1_3
112,0,22,41,2,44,6,1,3,618,304,archexploration,20,33,54,6_1_3
120,8,45,21,3,47,6,1,3,619,304,archexploration,54,56,71,6_1_3
104,5,30,37,2,17,6,1,3,620,304,archexploration,35,45,63,6_1_3
118,21,15,33,2,41,6,1,3,621,304,archexploration,83,27,63,6_1_3
110,26,29,13,1,50,6,1,3,622,304,archexploration,88,39,77,6_1_3
116,1,39,16,3,23,6,1,3,623,304,archexploration,33,54,83,6_1_3
109,32,48,45,5,29,6,1,3,624,304,archexploration,146,61,54,6_1_3
101,14,39,11,2,11,6,1,3,625,304,archexploration,62,54,89,6_1_3
142,30,37,37,5,15,6,1,3,626,304,archexploration,140,58,63,6_1_3
145,5,24,10,5,31,6,1,3,627,304,archexploration,65,41,88,6_1_3
138,13,37,40,4,26,6,1,3,628,304,archexploration,79,55,59,6_1_3
106,1,12,31,4,32,6,1,3,629,304,archexploration,43,25,67,6_1_3
126,1,39,18,1,41,6,1,3,630,304,archexploration,13,52,77,6_1_3
103,34,11,37,3,35,6,1,3,631,304,archexploration,132,23,61,6_1_3
131,30,14,43,5,30,6,1,3,632,304,archexploration,140,30,56,6_1_3
115,17,44,31,1,41,6,1,3,633,304,archexploration,61,56,65,6_1_3
114,33,33,31,5,43,6,1,3,634,304,archexploration,149,44,64,6_1_3
119,26,20,29,1,32,6,1,3,635,304,archexploration,88,34,69,6_1_3
131,16,20,48,2,21,6,1,3,636,304,archexploration,68,38,52,6_1_3
123,40,23,49,3,49,6,1,3,637,304,archexploration,150,34,45,6_1_3
143,13,31,14,1,38,6,1,3,638,304,archexploration,49,46,82,6_1_3
110,10,27,25,3,25,6,1,3,639,304,archexploration,60,41,74,6_1_3
120,27,14,12,5,49,6,1,3,640,304,archexploration,131,25,78,6_1_3
141,12,24,26,5,35,6,1,3,641,304,archexploration,86,40,71,6_1_3
136,12,12,35,1,44,6,1,3,642,304,archexploration,46,25,60,6_1_3
123,29,46,38,2,36,6,1,3,643,304,archexploration,107,60,60,6_1_3
118,20,47,23,2,50,6,1,3,644,304,archexploration,80,57,68,6_1_3
125,2,20,33,1,34,6,1,3,645,304,archexploration,16,34,65,6_1_3
104,26,28,36,2,38,6,1,3,646,304,archexploration,98,39,61,6_1_3
139,18,22,42,5,19,6,1,3,647,304,archexploration,104,41,58,6_1_3
148,12,29,33,1,24,6,1,3,648,304,archexploration,46,48,67,6_1_3
117,3,10,11,3,26,6,1,3,649,304,archexploration,39,25,88,6_1_3
114,30,17,25,3,10,6,1,3,650,304,archexploration,120,35,75,6_1_3
100,21,13,42,3,34,6,1,3,651,304,archexploration,93,24,56,6_1_3
124,20,44,28,3,44,6,1,3,652,304,archexploration,90,56,66,6_1_3
120,3,18,27,3,49,6,1,3,653,304,archexploration,39,29,65,6_1_3
138,34,17,31,4,35,6,1,3,654,304,archexploration,142,32,67,6_1_3
134,2,23,49,3,42,6,1,3,655,304,archexploration,36,36,48,6_1_3
116,11,48,49,2,39,6,1,3,656,304,archexploration,53,60,48,6_1_3
121,33,45,32,3,33,6,1,3,657,304,archexploration,129,59,66,6_1_3
137,6,18,12,5,46,6,1,3,658,304,archexploration,68,31,80,6_1_3
119,10,21,40,1,20,6,1,3,659,304,archexploration,40,37,60,6_1_3
133,39,22,25,2,13,6,1,3,660,304,archexploration,137,42,75,6_1_3
112,40,24,31,5,45,6,1,3,661,304,archexploration,170,35,63,6_1_3
108,24,13,19,2,30,6,1,3,662,304,archexploration,92,26,79,6_1_3
139,35,43,35,4,32,6,1,3,663,304,archexploration,145,59,63,6_1_3
104,17,19,26,2,28,6,1,3,664,304,archexploration,71,32,73,6_1_3
112,38,38,34,2,25,6,1,3,665,304,archexploration,134,52,65,6_1_3
115,24,12,40,5,15,6,1,3,666,304,archexploration,122,29,60,6_1_3
143,20,41,39,1,44,6,1,3,667,304,archexploration,70,55,56,6_1_3
124,28,39,26,4,13,6,1,3,668,304,archexploration,124,57,74,6_1_3
100,10,11,13,3,17,6,1,3,669,304,archexploration,60,25,87,6_1_3
135,11,47,17,5,20,6,1,3,670,304,archexploration,83,65,83,6_1_3
112,9,17,35,5,32,6,1,3,671,304,archexploration,77,30,63,6_1_3
116,26,30,31,1,40,6,1,3,672,304,archexploration,88,42,65,6_1_3
146,28,25,50,2,35,6,1,3,673,304,archexploration,104,41,48,6_1_3
137,27,50,47,2,32,6,1,3,674,304,archexploration,101,66,52,6_1_3
125,4,16,39,2,47,6,1,3,675,304,archexploration,32,28,55,6_1_3
100,8,32,24,2,50,6,1,3,676,304,archexploration,44,41,67,6_1_3
122,23,12,25,3,50,6,1,3,677,304,archexploration,99,23,66,6_1_3
142,25,33,32,2,39,6,1,3,678,304,archexploration,95,48,64,6_1_3
108,19,40,15,2,24,6,1,3,679,304,archexploration,77,54,84,6_1_3
121,11,40,45,2,14,6,1,3,680,304,archexploration,53,58,55,6_1_3
137,16,39,24,4,13,6,1,3,681,304,archexploration,88,59,76,6_1_3
100,34,26,42,4,42,6,1,3,682,304,archexploration,142,36,54,6_1_3
106,36,41,17,1,30,6,1,3,683,304,archexploration,118,54,81,6_1_3
115,20,43,21,5,39,6,1,3,684,304,archexploration,110,55,75,6_1_3
102,28,42,24,5,20,6,1,3,685,304,archexploration,134,56,76,6_1_3
149,10,48,20,4,50,6,1,3,686,304,archexploration,70,61,70,6_1_3
111,12,49,36,4,26,6,1,3,687,304,archexploration,76,63,63,6_1_3
140,16,24,27,1,48,6,1,3,688,304,archexploration,58,37,65,6_1_3
115,39,20,50,1,16,6,1,3,689,304,archexploration,127,37,50,6_1_3
143,20,14,17,1,47,6,1,3,690,304,archexploration,70,27,75,6_1_3
132,13,48,38,4,49,6,1,3,691,304,archexploration,79,60,55,6_1_3
118,33,48,17,2,42,6,1,3,692,304,archexploration,119,60,77,6_1_3
104,4,45,26,1,28,6,1,3,693,304,archexploration,22,58,73,6_1_3
131,22,40,40,4,35,6,1,3,694,304,archexploration,106,55,58,6_1_3
142,5,37,33,5,39,6,1,3,695,304,archexploration,65,52,64,6_1_3
120,20,20,19,5,25,6,1,3,696,304,archexploration,110,35,80,6_1_3
118,3,33,32,5,35,6,1,3,697,304,archexploration,59,46,66,6_1_3
145,3,43,41,3,12,6,1,3,698,304,archexploration,39,65,59,6_1_3
115,26,48,38,3,40,6,1,3,699,304,archexploration,108,60,59,6_1_3
125,38,40,37,2,21,6,1,3,700,304,archexploration,134,57,63,6_1_3
137,21,35,44,4,31,6,1,3,701,304,archexploration,103,51,55,6_1_3
128,2,23,22,5,43,6,1,3,702,304,archexploration,56,36,72,6_1_3
132,39,37,40,1,33,6,1,3,703,304,archexploration,127,52,58,6_1_3
107,23,25,44,1,45,6,1,3,704,304,archexploration,79,35,51,6_1_3
108,21,37,43,2,18,6,1,3,705,304,archexploration,83,52,57,6_1_3
111,6,42,15,1,44,6,1,3,706,304,archexploration,28,53,78,6_1_3
113,5,36,34,4,21,6,1,3,707,304,archexploration,55,51,66,6_1_3
137,17,27,21,3,12,6,1,3,708,304,archexploration,81,48,79,6_1_3
110,38,46,32,2,31,6,1,3,709,304,archexploration,134,59,66,6_1_3
107,25,38,10,3,48,6,1,3,710,304,archexploration,105,48,81,6_1_3
139,40,29,32,3,28,6,1,3,711,304,archexploration,150,46,67,6_1_3
138,5,16,39,1,22,6,1,3,712,304,archexploration,25,34,61,6_1_3
140,24,15,43,4,31,6,1,3,713,304,archexploration,112,32,56,6_1_3
138,14,27,22,2,24,6,1,3,714,304,archexploration,62,45,77,6_1_3
108,0,49,13,1,40,6,1,3,715,304,archexploration,10,60,82,6_1_3
131,2,24,39,2,47,6,1,3,716,304,archexploration,26,36,55,6_1_3
124,0,45,30,2,12,6,1,3,717,304,archexploration,20,64,70,6_1_3
127,7,22,26,1,23,6,1,3,718,304,archexploration,31,39,74,6_1_3
113,37,16,15,5,44,6,1,3,719,304,archexploration,161,27,78,6_1_3
102,21,11,38,5,27,6,1,3,720,304,archexploration,113,24,61,6_1_3
135,28,37,38,3,34,6,1,3,721,304,archexploration,114,52,60,6_1_3
105,12,26,46,4,27,6,1,3,722,304,archexploration,76,39,53,6_1_3
133,40,14,28,3,26,6,1,3,723,304,archexploration,150,31,71,6_1_3
150,19,37,24,2,12,6,1,3,724,304,archexploration,77,59,76,6_1_3
130,26,20,22,4,20,6,1,3,725,304,archexploration,118,38,78,6_1_3
100,35,27,29,5,23,6,1,3,726,304,archexploration,155,40,71,6_1_3
130,10,34,30,5,45,6,1,3,727,304,archexploration,80,46,64,6_1_3
119,37,30,14,4,24,6,1,3,728,304,archexploration,151,46,85,6_1_3
133,0,25,27,4,19,6,1,3,729,304,archexploration,40,43,73,6_1_3
119,7,43,21,2,12,6,1,3,730,304,archexploration,41,61,79,6_1_3
145,39,16,32,4,36,6,1,3,731,304,archexploration,157,32,65,6_1_3
132,38,20,22,4,33,6,1,3,732,304,archexploration,154,35,76,6_1_3
140,37,40,39,4,16,6,1,3,733,304,archexploration,151,60,61,6_1_3
130,6,35,50,1,15,6,1,3,734,304,archexploration,28,54,50,6_1_3
139,22,12,17,5,10,6,1,3,735,304,archexploration,116,33,83,6_1_3
129,23,24,44,1,24,6,1,3,736,304,archexploration,79,41,56,6_1_3
112,15,23,39,3,31,6,1,3,737,304,archexploration,75,36,60,6_1_3
102,30,12,18,5,43,6,1,3,738,304,archexploration,140,22,76,6_1_3
140,22,18,14,5,49,6,1,3,739,304,archexploration,116,30,76,6_1_3
142,29,27,11,5,18,6,1,3,740,304,archexploration,137,47,89,6_1_3
149,10,23,36,1,46,6,1,3,741,304,archexploration,40,37,58,6_1_3
122,17,50,41,2,41,6,1,3,742,304,archexploration,71,62,55,6_1_3
111,11,43,29,4,18,6,1,3,743,304,archexploration,73,59,71,6_1_3
146,18,27,43,5,30,6,1,3,744,304,archexploration,104,45,56,6_1_3
119,13,15,13,1,28,6,1,3,745,304,archexploration,49,30,86,6_1_3
108,6,27,10,4,39,6,1,3,746,304,archexploration,58,38,85,6_1_3
145,6,33,14,5,42,6,1,3,747,304,archexploration,68,48,80,6_1_3
119,8,17,42,5,42,6,1,3,748,304,archexploration,74,29,54,6_1_3
117,25,24,34,3,31,6,1,3,749,304,archexploration,105,38,65,6_1_3
126,23,45,19,2,22,6,1,3,750,304,archexploration,89,62,81,6_1_3
107,40,32,48,4,10,6,1,3,751,304,archexploration,160,49,52,6_1_3
110,25,35,20,1,14,6,1,3,752,304,archexploration,85,51,80,6_1_3
141,31,25,14,2,48,6,1,3,753,304,archexploration,113,38,77,6_1_3
110,15,27,47,1,31,6,1,3,754,304,archexploration,55,40,52,6_1_3
139,34,19,28,5,44,6,1,3,755,304,archexploration,152,32,66,6_1_3
144,36,44,17,3,46,6,1,3,756,304,archexploration,138,57,75,6_1_3
147,38,34,23,5,41,6,1,3,757,304,archexploration,164,49,72,6_1_3
102,32,19,41,2,45,6,1,3,758,304,archexploration,116,29,54,6_1_3
137,34,49,24,1,18,6,1,3,759,304,archexploration,112,68,76,6_1_3
148,36,43,44,1,46,6,1,3,760,304,archexploration,118,57,51,6_1_3
144,1,26,50,5,16,6,1,3,761,304,archexploration,53,47,50,6_1_3
129,10,29,27,5,29,6,1,3,762,304,archexploration,80,45,72,6_1_3
136,39,47,13,5,33,6,1,3,763,304,archexploration,167,63,84,6_1_3
140,32,31,21,3,48,6,1,3,764,304,archexploration,126,44,71,6_1_3
134,17,36,46,2,40,6,1,3,765,304,archexploration,71,50,51,6_1_3
113,34,44,14,4,37,6,1,3,766,304,archexploration,142,56,82,6_1_3
148,7,23,48,3,23,6,1,3,767,304,archexploration,51,42,52,6_1_3
105,35,15,29,4,19,6,1,3,768,304,archexploration,145,30,71,6_1_3
128,39,38,43,5,47,6,1,3,769,304,archexploration,167,50,52,6_1_3
123,3,42,15,5,22,6,1,3,770,304,archexploration,59,58,85,6_1_3
128,37,39,27,5,24,6,1,3,771,304,archexploration,161,56,72,6_1_3
133,7,21,46,1,36,6,1,3,772,304,archexploration,31,36,52,6_1_3
147,28,46,41,2,23,6,1,3,773,304,archexploration,104,65,59,6_1_3
144,35,48,26,1,49,6,1,3,774,304,archexploration,115,61,66,6_1_3
113,28,42,46,1,38,6,1,3,775,304,archexploration,94,54,52,6_1_3
126,2,50,40,4,29,6,1,3,776,304,archexploration,46,65,59,6_1_3
111,10,17,42,3,25,6,1,3,777,304,archexploration,60,31,58,6_1_3
117,11,30,37,5,27,6,1,3,778,304,archexploration,83,45,62,6_1_3
138,2,10,22,2,22,6,1,3,779,304,archexploration,26,28,78,6_1_3
131,24,11,36,3,14,6,1,3,780,304,archexploration,102,30,64,6_1_3
144,16,44,25,2,35,6,1,3,781,304,archexploration,68,60,72,6_1_3
135,29,36,48,4,29,6,1,3,782,304,archexploration,127,52,51,6_1_3
123,35,30,20,1,46,6,1,3,783,304,archexploration,115,42,73,6_1_3
103,35,17,36,3,20,6,1,3,784,304,archexploration,135,31,64,6_1_3
126,17,19,18,4,39,6,1,3,785,304,archexploration,91,32,78,6_1_3
148,13,26,47,5,50,6,1,3,786,304,archexploration,89,39,47,6_1_3
125,32,45,17,2,24,6,1,3,787,304,archexploration,116,61,82,6_1_3
127,20,25,48,5,34,6,1,3,788,304,archexploration,110,39,50,6_1_3
122,19,48,10,2,27,6,1,3,789,304,archexploration,77,63,89,6_1_3
105,36,24,40,5,22,6,1,3,790,304,archexploration,158,38,60,6_1_3
144,27,15,30,2,44,6,1,3,791,304,archexploration,101,29,65,6_1_3
135,4,13,16,1,45,6,1,3,792,304,archexploration,22,26,77,6_1_3
143,34,41,12,4,42,6,1,3,793,304,archexploration,142,55,82,6_1_3
116,9,39,29,1,20,6,1,3,794,304,archexploration,37,55,71,6_1_3
123,9,40,12,5,33,6,1,3,795,304,archexploration,77,54,85,6_1_3
146,15,32,16,5,25,6,1,3,796,304,archexploration,95,51,83,6_1_3
140,33,45,47,2,13,6,1,3,797,304,archexploration,119,66,53,6_1_3
124,21,49,22,3,37,6,1,3,798,304,archexploration,93,63,75,6_1_3
104,35,16,44,4,21,6,1,3,799,304,archexploration,145,30,56,6_1_3
136,33,38,28,4,20,6,1,3,800,304,archexploration,139,57,72,6_1_3
122,6,40,45,3,35,6,1,3,801,304,archexploration,48,54,53,6_1_3
134,29,16,32,1,40,6,1,3,802,304,archexploration,97,30,64,6_1_3
124,30,44,43,3,25,6,1,3,803,304,archexploration,120,60,57,6_1_3
131,21,49,28,3,27,6,1,3,804,304,archexploration,93,65,71,6_1_3
106,35,25,25,3,45,6,1,3,805,304,archexploration,135,35,69,6_1_3
106,7,18,38,3,25,6,1,3,806,304,archexploration,51,32,62,6_1_3
121,9,40,20,1,22,6,1,3,807,304,archexploration,37,56,80,6_1_3
146,31,17,50,4,38,6,1,3,808,304,archexploration,133,33,48,6_1_3
122,35,20,47,3,14,6,1,3,809,304,archexploration,135,38,53,6_1_3
114,11,45,12,1,13,6,1,3,810,304,archexploration,43,62,88,6_1_3
122,18,11,12,3,11,6,1,3,811,304,archexploration,84,30,88,6_1_3
134,29,29,20,1,30,6,1,3,812,304,archexploration,97,45,78,6_1_3
130,12,19,44,1,17,6,1,3,813,304,archexploration,46,37,56,6_1_3
101,31,48,45,4,11,6,1,3,814,304,archexploration,133,63,55,6_1_3
147,10,50,34,1,45,6,1,3,815,304,archexploration,40,64,60,6_1_3
101,40,46,21,5,35,6,1,3,816,304,archexploration,170,57,76,6_1_3
141,18,44,49,5,35,6,1,3,817,304,archexploration,104,60,49,6_1_3
136,39,10,18,1,31,6,1,3,818,304,archexploration,127,26,80,6_1_3
121,40,14,34,5,22,6,1,3,819,304,archexploration,170,30,66,6_1_3
136,8,21,24,2,47,6,1,3,820,304,archexploration,44,34,69,6_1_3
111,27,42,23,1,13,6,1,3,821,304,archexploration,91,59,77,6_1_3
128,2,28,49,1,17,6,1,3,822,304,archexploration,16,46,51,6_1_3
142,14,29,10,5,32,6,1,3,823,304,archexploration,92,46,88,6_1_3
127,4,34,21,2,43,6,1,3,824,304,archexploration,32,47,73,6_1_3
136,26,15,39,1,48,6,1,3,825,304,archexploration,88,27,55,6_1_3
109,17,33,36,4,35,6,1,3,826,304,archexploration,91,45,62,6_1_3
145,15,50,46,5,16,6,1,3,827,304,archexploration,95,71,54,6_1_3
143,26,11,23,1,15,6,1,3,828,304,archexploration,88,32,77,6_1_3
141,34,36,13,4,31,6,1,3,829,304,archexploration,142,53,85,6_1_3
113,26,22,26,2,13,6,1,3,830,304,archexploration,98,39,74,6_1_3
149,7,17,23,1,32,6,1,3,831,304,archexploration,31,34,75,6_1_3
106,37,10,48,1,30,6,1,3,832,304,archexploration,121,23,51,6_1_3
105,5,43,16,3,12,6,1,3,833,304,archexploration,45,59,84,6_1_3
122,20,37,32,2,48,6,1,3,834,304,archexploration,80,48,61,6_1_3
122,9,24,43,5,19,6,1,3,835,304,archexploration,77,41,57,6_1_3
128,25,25,50,2,23,6,1,3,836,304,archexploration,95,42,50,6_1_3
128,30,42,10,2,18,6,1,3,837,304,archexploration,110,60,90,6_1_3
105,1,22,16,5,11,6,1,3,838,304,archexploration,53,38,84,6_1_3
125,36,13,14,3,17,6,1,3,839,304,archexploration,138,31,86,6_1_3
114,17,27,17,5,49,6,1,3,840,304,archexploration,101,37,74,6_1_3
107,14,11,28,5,30,6,1,3,841,304,archexploration,92,24,71,6_1_3
125,28,28,48,2,40,6,1,3,842,304,archexploration,104,41,49,6_1_3
109,23,49,27,5,18,6,1,4,343,305,archexploration,124,64,73,6_1_4
138,15,18,22,4,10,6,1,4,344,305,archexploration,89,39,78,6_1_4
104,21,44,30,3,48,6,1,4,345,305,archexploration,96,54,63,6_1_4
109,12,11,15,3,36,6,1,4,346,305,archexploration,69,23,82,6_1_4
147,13,11,18,1,27,6,1,4,347,305,archexploration,50,29,81,6_1_4
116,38,16,21,5,37,6,1,4,348,305,archexploration,169,29,75,6_1_4
101,3,32,28,1,34,6,1,4,349,305,archexploration,20,44,70,6_1_4
110,40,36,11,3,21,6,1,4,350,305,archexploration,153,51,89,6_1_4
135,23,36,35,3,37,6,1,4,351,305,archexploration,102,51,62,6_1_4
134,18,38,43,3,34,6,1,4,352,305,archexploration,87,53,55,6_1_4
109,25,32,41,4,28,6,1,4,353,305,archexploration,119,46,58,6_1_4
129,37,49,26,4,50,6,1,4,354,305,archexploration,155,60,65,6_1_4
122,1,18,13,5,14,6,1,4,355,305,archexploration,58,36,87,6_1_4
